pre,post,is_parent_edge,pre_spike_time_ms,post_spike_time_ms,delta_t_ms,stdp_weight
109,161,False,8.0,10.0,2.0,0.0
109,174,False,8.0,11.0,3.0,0.0
110,109,False,7.0,8.0,1.0,0.0
110,111,False,7.0,6.0,-1.0,0.0
110,100,False,7.0,6.0,-1.0,0.0
110,101,False,7.0,6.0,-1.0,0.0
110,102,False,7.0,6.0,-1.0,0.0
110,103,False,7.0,7.0,0.0,0.0
110,104,False,7.0,7.0,0.0,0.0
110,112,False,7.0,7.0,0.0,0.0
110,117,False,7.0,6.0,-1.0,0.0
110,120,False,7.0,8.0,1.0,0.0
110,122,False,7.0,6.0,-1.0,0.0
110,123,False,7.0,6.0,-1.0,0.0
110,127,False,7.0,6.0,-1.0,0.0
110,133,False,7.0,6.0,-1.0,0.0
110,139,False,7.0,7.0,0.0,0.0
110,140,False,7.0,6.0,-1.0,0.0
110,141,False,7.0,7.0,0.0,0.0
110,142,False,7.0,7.0,0.0,0.0
110,145,False,7.0,7.0,0.0,0.0
110,147,False,7.0,6.0,-1.0,0.0
110,82,False,7.0,2.0,-5.0,0.0
110,97,False,7.0,2.0,-5.0,0.0
110,154,False,7.0,11.0,4.0,0.0
110,159,False,7.0,10.0,3.0,0.0
110,177,False,7.0,10.0,3.0,0.0
111,110,False,6.0,7.0,1.0,0.0
111,112,False,6.0,7.0,1.0,0.0
111,105,True,6.0,8.0,2.0,1.0
111,106,False,6.0,7.0,1.0,0.0
111,107,False,6.0,3.0,-3.0,0.0
111,115,False,6.0,8.0,2.0,0.0
111,116,False,6.0,4.0,-2.0,0.0
111,120,False,6.0,8.0,2.0,0.0
111,121,False,6.0,6.0,0.0,0.0
111,127,False,6.0,6.0,0.0,0.0
111,128,False,6.0,7.0,1.0,0.0
111,130,False,6.0,8.0,2.0,0.0
111,132,False,6.0,7.0,1.0,0.0
111,135,False,6.0,7.0,1.0,0.0
111,136,False,6.0,7.0,1.0,0.0
111,141,False,6.0,7.0,1.0,0.0
111,143,True,6.0,7.0,1.0,1.0
111,144,False,6.0,7.0,1.0,0.0
111,146,False,6.0,8.0,2.0,0.0
111,149,False,6.0,6.0,0.0,0.0
111,82,False,6.0,2.0,-4.0,0.0
111,193,False,6.0,12.0,6.0,0.0
111,197,False,6.0,11.0,5.0,0.0
112,111,False,7.0,6.0,-1.0,0.0
112,113,False,7.0,7.0,0.0,0.0
112,100,False,7.0,6.0,-1.0,0.0
112,101,False,7.0,6.0,-1.0,0.0
112,108,False,7.0,7.0,0.0,0.0
112,109,False,7.0,8.0,1.0,0.0
112,110,False,7.0,7.0,0.0,0.0
112,114,False,7.0,6.0,-1.0,0.0
112,121,False,7.0,6.0,-1.0,0.0
112,124,False,7.0,6.0,-1.0,0.0
112,127,False,7.0,6.0,-1.0,0.0
112,128,False,7.0,7.0,0.0,0.0
112,130,False,7.0,8.0,1.0,0.0
112,133,False,7.0,6.0,-1.0,0.0
112,134,False,7.0,6.0,-1.0,0.0
112,135,False,7.0,7.0,0.0,0.0
112,136,False,7.0,7.0,0.0,0.0
112,140,False,7.0,6.0,-1.0,0.0
112,145,False,7.0,7.0,0.0,0.0
112,146,False,7.0,8.0,1.0,0.0
112,149,False,7.0,6.0,-1.0,0.0
112,66,False,7.0,2.0,-5.0,0.0
112,80,False,7.0,2.0,-5.0,0.0
112,88,False,7.0,2.0,-5.0,0.0
112,173,False,7.0,11.0,4.0,0.0
113,112,False,7.0,7.0,0.0,0.0
113,114,False,7.0,6.0,-1.0,0.0
113,102,False,7.0,6.0,-1.0,0.0
113,103,False,7.0,7.0,0.0,0.0
113,107,False,7.0,3.0,-4.0,0.0
113,108,False,7.0,7.0,0.0,0.0
113,109,False,7.0,8.0,1.0,0.0
113,120,False,7.0,8.0,1.0,0.0
113,124,False,7.0,6.0,-1.0,0.0
113,125,False,7.0,7.0,0.0,0.0
113,128,False,7.0,7.0,0.0,0.0
113,129,False,7.0,7.0,0.0,0.0
113,130,False,7.0,8.0,1.0,0.0
113,136,False,7.0,7.0,0.0,0.0
113,137,False,7.0,6.0,-1.0,0.0
113,146,False,7.0,8.0,1.0,0.0
113,147,False,7.0,6.0,-1.0,0.0
113,148,False,7.0,7.0,0.0,0.0
113,55,False,7.0,2.0,-5.0,0.0
113,88,False,7.0,2.0,-5.0,0.0
113,92,False,7.0,3.0,-4.0,0.0
113,187,False,7.0,11.0,4.0,0.0
113,192,False,7.0,11.0,4.0,0.0
114,113,False,6.0,7.0,1.0,0.0
114,115,False,6.0,8.0,2.0,0.0
114,100,False,6.0,6.0,0.0,0.0
114,101,False,6.0,6.0,0.0,0.0
114,102,False,6.0,6.0,0.0,0.0
114,104,False,6.0,7.0,1.0,0.0
114,105,False,6.0,8.0,2.0,0.0
114,107,False,6.0,3.0,-3.0,0.0
114,108,False,6.0,7.0,1.0,0.0
114,112,False,6.0,7.0,1.0,0.0
114,116,False,6.0,4.0,-2.0,0.0
114,117,False,6.0,6.0,0.0,0.0
114,119,False,6.0,6.0,0.0,0.0
114,124,False,6.0,6.0,0.0,0.0
114,125,False,6.0,7.0,1.0,0.0
114,126,False,6.0,7.0,1.0,0.0
114,129,False,6.0,7.0,1.0,0.0
114,133,False,6.0,6.0,0.0,0.0
114,134,False,6.0,6.0,0.0,0.0
114,135,False,6.0,7.0,1.0,0.0
114,136,False,6.0,7.0,1.0,0.0
114,140,False,6.0,6.0,0.0,0.0
114,142,False,6.0,7.0,1.0,0.0
114,144,False,6.0,7.0,1.0,0.0
114,145,False,6.0,7.0,1.0,0.0
114,96,False,6.0,2.0,-4.0,0.0
114,153,False,6.0,11.0,5.0,0.0
115,114,False,8.0,6.0,-2.0,0.0
115,116,False,8.0,4.0,-4.0,0.0
115,100,False,8.0,6.0,-2.0,0.0
115,102,False,8.0,6.0,-2.0,0.0
115,103,False,8.0,7.0,-1.0,0.0
115,104,False,8.0,7.0,-1.0,0.0
115,109,False,8.0,8.0,0.0,0.0
115,111,False,8.0,6.0,-2.0,0.0
115,119,False,8.0,6.0,-2.0,0.0
115,123,False,8.0,6.0,-2.0,0.0
115,125,False,8.0,7.0,-1.0,0.0
115,126,False,8.0,7.0,-1.0,0.0
115,127,False,8.0,6.0,-2.0,0.0
115,128,False,8.0,7.0,-1.0,0.0
115,130,False,8.0,8.0,0.0,0.0
115,131,False,8.0,7.0,-1.0,0.0
115,132,False,8.0,7.0,-1.0,0.0
115,134,False,8.0,6.0,-2.0,0.0
115,135,False,8.0,7.0,-1.0,0.0
115,136,False,8.0,7.0,-1.0,0.0
115,144,False,8.0,7.0,-1.0,0.0
115,145,False,8.0,7.0,-1.0,0.0
115,147,False,8.0,6.0,-2.0,0.0
115,74,False,8.0,2.0,-6.0,0.0
115,81,False,8.0,3.0,-5.0,0.0
115,87,False,8.0,4.0,-4.0,0.0
116,115,False,4.0,8.0,4.0,0.0
116,117,False,4.0,6.0,2.0,0.0
116,100,True,4.0,6.0,2.0,1.0
116,101,True,4.0,6.0,2.0,1.0
116,102,False,4.0,6.0,2.0,0.0
116,103,False,4.0,7.0,3.0,0.0
116,104,False,4.0,7.0,3.0,0.0
116,106,False,4.0,7.0,3.0,0.0
116,108,False,4.0,7.0,3.0,0.0
116,109,False,4.0,8.0,4.0,0.0
116,111,False,4.0,6.0,2.0,0.0
116,114,False,4.0,6.0,2.0,0.0
116,120,True,4.0,8.0,4.0,1.0
116,121,False,4.0,6.0,2.0,0.0
116,122,False,4.0,6.0,2.0,0.0
116,125,False,4.0,7.0,3.0,0.0
116,126,False,4.0,7.0,3.0,0.0
116,127,False,4.0,6.0,2.0,0.0
116,128,False,4.0,7.0,3.0,0.0
116,134,False,4.0,6.0,2.0,0.0
116,136,False,4.0,7.0,3.0,0.0
116,137,False,4.0,6.0,2.0,0.0
116,138,True,4.0,6.0,2.0,1.0
116,139,False,4.0,7.0,3.0,0.0
116,146,False,4.0,8.0,4.0,0.0
116,149,False,4.0,6.0,2.0,0.0
116,61,False,4.0,3.0,-1.0,0.0
116,98,False,4.0,0.0,-4.0,0.0
116,165,False,4.0,10.0,6.0,0.0
116,197,True,4.0,11.0,7.0,1.0
117,116,False,6.0,4.0,-2.0,0.0
117,118,False,6.0,6.0,0.0,0.0
117,100,False,6.0,6.0,0.0,0.0
117,104,False,6.0,7.0,1.0,0.0
117,106,False,6.0,7.0,1.0,0.0
117,108,False,6.0,7.0,1.0,0.0
117,110,False,6.0,7.0,1.0,0.0
117,114,False,6.0,6.0,0.0,0.0
117,119,False,6.0,6.0,0.0,0.0
117,122,False,6.0,6.0,0.0,0.0
117,123,False,6.0,6.0,0.0,0.0
117,124,False,6.0,6.0,0.0,0.0
117,125,False,6.0,7.0,1.0,0.0
117,127,False,6.0,6.0,0.0,0.0
117,128,False,6.0,7.0,1.0,0.0
117,130,False,6.0,8.0,2.0,0.0
117,131,False,6.0,7.0,1.0,0.0
117,134,False,6.0,6.0,0.0,0.0
117,136,False,6.0,7.0,1.0,0.0
117,137,False,6.0,6.0,0.0,0.0
117,138,False,6.0,6.0,0.0,0.0
117,140,False,6.0,6.0,0.0,0.0
117,141,False,6.0,7.0,1.0,0.0
117,142,False,6.0,7.0,1.0,0.0
117,145,False,6.0,7.0,1.0,0.0
117,147,False,6.0,6.0,0.0,0.0
117,149,False,6.0,6.0,0.0,0.0
117,78,False,6.0,3.0,-3.0,0.0
117,91,False,6.0,2.0,-4.0,0.0
117,162,False,6.0,10.0,4.0,0.0
117,181,False,6.0,10.0,4.0,0.0
117,193,False,6.0,12.0,6.0,0.0
118,117,False,6.0,6.0,0.0,0.0
118,119,False,6.0,6.0,0.0,0.0
118,102,False,6.0,6.0,0.0,0.0
118,103,False,6.0,7.0,1.0,0.0
118,105,False,6.0,8.0,2.0,0.0
118,107,False,6.0,3.0,-3.0,0.0
118,108,False,6.0,7.0,1.0,0.0
118,109,False,6.0,8.0,2.0,0.0
118,121,False,6.0,6.0,0.0,0.0
118,123,False,6.0,6.0,0.0,0.0
118,128,False,6.0,7.0,1.0,0.0
118,130,False,6.0,8.0,2.0,0.0
118,131,False,6.0,7.0,1.0,0.0
118,132,False,6.0,7.0,1.0,0.0
118,134,False,6.0,6.0,0.0,0.0
118,139,False,6.0,7.0,1.0,0.0
118,141,False,6.0,7.0,1.0,0.0
118,144,False,6.0,7.0,1.0,0.0
118,145,False,6.0,7.0,1.0,0.0
118,146,False,6.0,8.0,2.0,0.0
118,148,False,6.0,7.0,1.0,0.0
118,54,False,6.0,2.0,-4.0,0.0
118,95,False,6.0,1.0,-5.0,0.0
119,118,False,6.0,6.0,0.0,0.0
119,120,False,6.0,8.0,2.0,0.0
119,100,False,6.0,6.0,0.0,0.0
119,105,False,6.0,8.0,2.0,0.0
119,108,False,6.0,7.0,1.0,0.0
119,114,False,6.0,6.0,0.0,0.0
119,115,False,6.0,8.0,2.0,0.0
119,117,False,6.0,6.0,0.0,0.0
119,121,False,6.0,6.0,0.0,0.0
119,122,False,6.0,6.0,0.0,0.0
119,123,False,6.0,6.0,0.0,0.0
119,124,False,6.0,6.0,0.0,0.0
119,131,False,6.0,7.0,1.0,0.0
119,134,False,6.0,6.0,0.0,0.0
119,136,False,6.0,7.0,1.0,0.0
119,140,False,6.0,6.0,0.0,0.0
119,141,False,6.0,7.0,1.0,0.0
119,143,False,6.0,7.0,1.0,0.0
119,144,False,6.0,7.0,1.0,0.0
119,148,False,6.0,7.0,1.0,0.0
119,95,False,6.0,1.0,-5.0,0.0
119,161,False,6.0,10.0,4.0,0.0
119,178,False,6.0,10.0,4.0,0.0
119,179,False,6.0,11.0,5.0,0.0
119,180,False,6.0,10.0,4.0,0.0
120,119,False,8.0,6.0,-2.0,0.0
120,121,False,8.0,6.0,-2.0,0.0
120,102,False,8.0,6.0,-2.0,0.0
120,105,False,8.0,8.0,0.0,0.0
120,106,False,8.0,7.0,-1.0,0.0
120,109,False,8.0,8.0,0.0,0.0
120,110,False,8.0,7.0,-1.0,0.0
120,111,False,8.0,6.0,-2.0,0.0
120,113,False,8.0,7.0,-1.0,0.0
120,116,False,8.0,4.0,-4.0,0.0
120,122,False,8.0,6.0,-2.0,0.0
120,125,False,8.0,7.0,-1.0,0.0
120,129,False,8.0,7.0,-1.0,0.0
120,134,False,8.0,6.0,-2.0,0.0
120,136,False,8.0,7.0,-1.0,0.0
120,137,False,8.0,6.0,-2.0,0.0
120,139,False,8.0,7.0,-1.0,0.0
120,141,False,8.0,7.0,-1.0,0.0
120,143,False,8.0,7.0,-1.0,0.0
120,149,False,8.0,6.0,-2.0,0.0
120,51,False,8.0,3.0,-5.0,0.0
120,56,False,8.0,3.0,-5.0,0.0
120,57,False,8.0,2.0,-6.0,0.0
120,71,False,8.0,4.0,-4.0,0.0
120,152,False,8.0,10.0,2.0,0.0
120,187,False,8.0,11.0,3.0,0.0
121,120,False,6.0,8.0,2.0,0.0
121,122,False,6.0,6.0,0.0,0.0
121,104,False,6.0,7.0,1.0,0.0
121,107,False,6.0,3.0,-3.0,0.0
121,108,False,6.0,7.0,1.0,0.0
121,111,False,6.0,6.0,0.0,0.0
121,112,False,6.0,7.0,1.0,0.0
121,116,False,6.0,4.0,-2.0,0.0
121,118,False,6.0,6.0,0.0,0.0
121,119,False,6.0,6.0,0.0,0.0
121,123,False,6.0,6.0,0.0,0.0
121,126,False,6.0,7.0,1.0,0.0
121,127,False,6.0,6.0,0.0,0.0
121,128,False,6.0,7.0,1.0,0.0
121,129,False,6.0,7.0,1.0,0.0
121,130,False,6.0,8.0,2.0,0.0
121,131,False,6.0,7.0,1.0,0.0
121,132,False,6.0,7.0,1.0,0.0
121,133,False,6.0,6.0,0.0,0.0
121,135,False,6.0,7.0,1.0,0.0
121,136,False,6.0,7.0,1.0,0.0
121,139,False,6.0,7.0,1.0,0.0
121,141,False,6.0,7.0,1.0,0.0
121,143,False,6.0,7.0,1.0,0.0
121,144,False,6.0,7.0,1.0,0.0
121,145,False,6.0,7.0,1.0,0.0
121,147,False,6.0,6.0,0.0,0.0
121,149,False,6.0,6.0,0.0,0.0
121,64,False,6.0,2.0,-4.0,0.0
121,79,False,6.0,2.0,-4.0,0.0
121,82,False,6.0,2.0,-4.0,0.0
121,188,False,6.0,11.0,5.0,0.0
122,121,False,6.0,6.0,0.0,0.0
122,123,False,6.0,6.0,0.0,0.0
122,102,False,6.0,6.0,0.0,0.0
122,106,False,6.0,7.0,1.0,0.0
122,109,True,6.0,8.0,2.0,1.0
122,110,False,6.0,7.0,1.0,0.0
122,116,False,6.0,4.0,-2.0,0.0
122,117,False,6.0,6.0,0.0,0.0
122,119,False,6.0,6.0,0.0,0.0
122,120,False,6.0,8.0,2.0,0.0
122,125,True,6.0,7.0,1.0,1.0
122,129,True,6.0,7.0,1.0,1.0
122,132,False,6.0,7.0,1.0,0.0
122,135,False,6.0,7.0,1.0,0.0
122,136,False,6.0,7.0,1.0,0.0
122,138,False,6.0,6.0,0.0,0.0
122,140,False,6.0,6.0,0.0,0.0
122,143,False,6.0,7.0,1.0,0.0
122,148,False,6.0,7.0,1.0,0.0
122,81,False,6.0,3.0,-3.0,0.0
122,98,False,6.0,0.0,-6.0,0.0
122,176,False,6.0,9.0,3.0,0.0
122,196,False,6.0,11.0,5.0,0.0
123,122,False,6.0,6.0,0.0,0.0
123,124,False,6.0,6.0,0.0,0.0
123,101,False,6.0,6.0,0.0,0.0
123,102,False,6.0,6.0,0.0,0.0
123,106,False,6.0,7.0,1.0,0.0
123,107,False,6.0,3.0,-3.0,0.0
123,108,False,6.0,7.0,1.0,0.0
123,110,False,6.0,7.0,1.0,0.0
123,115,False,6.0,8.0,2.0,0.0
123,117,False,6.0,6.0,0.0,0.0
123,118,False,6.0,6.0,0.0,0.0
123,119,False,6.0,6.0,0.0,0.0
123,121,False,6.0,6.0,0.0,0.0
123,132,False,6.0,7.0,1.0,0.0
123,133,False,6.0,6.0,0.0,0.0
123,134,False,6.0,6.0,0.0,0.0
123,135,False,6.0,7.0,1.0,0.0
123,136,False,6.0,7.0,1.0,0.0
123,137,False,6.0,6.0,0.0,0.0
123,143,False,6.0,7.0,1.0,0.0
123,144,False,6.0,7.0,1.0,0.0
123,85,False,6.0,1.0,-5.0,0.0
123,179,False,6.0,11.0,5.0,0.0
123,182,True,6.0,11.0,5.0,1.0
123,187,False,6.0,11.0,5.0,0.0
123,196,True,6.0,11.0,5.0,1.0
124,123,False,6.0,6.0,0.0,0.0
124,125,False,6.0,7.0,1.0,0.0
124,102,False,6.0,6.0,0.0,0.0
124,105,False,6.0,8.0,2.0,0.0
124,107,False,6.0,3.0,-3.0,0.0
124,108,False,6.0,7.0,1.0,0.0
124,112,False,6.0,7.0,1.0,0.0
124,113,False,6.0,7.0,1.0,0.0
124,114,False,6.0,6.0,0.0,0.0
124,117,False,6.0,6.0,0.0,0.0
124,119,False,6.0,6.0,0.0,0.0
124,134,False,6.0,6.0,0.0,0.0
124,143,False,6.0,7.0,1.0,0.0
124,145,False,6.0,7.0,1.0,0.0
124,55,False,6.0,2.0,-4.0,0.0
124,59,False,6.0,2.0,-4.0,0.0
124,60,False,6.0,2.0,-4.0,0.0
124,172,False,6.0,10.0,4.0,0.0
124,178,True,6.0,10.0,4.0,1.0
124,191,False,6.0,11.0,5.0,0.0
124,196,False,6.0,11.0,5.0,0.0
125,124,False,7.0,6.0,-1.0,0.0
125,126,False,7.0,7.0,0.0,0.0
125,101,False,7.0,6.0,-1.0,0.0
125,102,False,7.0,6.0,-1.0,0.0
125,104,False,7.0,7.0,0.0,0.0
125,105,False,7.0,8.0,1.0,0.0
125,106,False,7.0,7.0,0.0,0.0
125,108,False,7.0,7.0,0.0,0.0
125,109,False,7.0,8.0,1.0,0.0
125,113,False,7.0,7.0,0.0,0.0
125,114,False,7.0,6.0,-1.0,0.0
125,115,False,7.0,8.0,1.0,0.0
125,116,False,7.0,4.0,-3.0,0.0
125,117,False,7.0,6.0,-1.0,0.0
125,120,False,7.0,8.0,1.0,0.0
125,122,False,7.0,6.0,-1.0,0.0
125,129,False,7.0,7.0,0.0,0.0
125,135,False,7.0,7.0,0.0,0.0
125,136,False,7.0,7.0,0.0,0.0
125,141,False,7.0,7.0,0.0,0.0
125,145,False,7.0,7.0,0.0,0.0
125,147,False,7.0,6.0,-1.0,0.0
125,148,False,7.0,7.0,0.0,0.0
125,56,False,7.0,3.0,-4.0,0.0
125,80,False,7.0,2.0,-5.0,0.0
125,99,False,7.0,2.0,-5.0,0.0
125,170,False,7.0,9.0,2.0,0.0
125,172,False,7.0,10.0,3.0,0.0
125,178,False,7.0,10.0,3.0,0.0
125,194,False,7.0,10.0,3.0,0.0
125,199,False,7.0,11.0,4.0,0.0
126,125,False,7.0,7.0,0.0,0.0
126,127,False,7.0,6.0,-1.0,0.0
126,100,False,7.0,6.0,-1.0,0.0
126,103,False,7.0,7.0,0.0,0.0
126,104,False,7.0,7.0,0.0,0.0
126,106,False,7.0,7.0,0.0,0.0
126,107,False,7.0,3.0,-4.0,0.0
126,109,False,7.0,8.0,1.0,0.0
126,114,False,7.0,6.0,-1.0,0.0
126,115,False,7.0,8.0,1.0,0.0
126,116,False,7.0,4.0,-3.0,0.0
126,121,False,7.0,6.0,-1.0,0.0
126,132,False,7.0,7.0,0.0,0.0
126,133,False,7.0,6.0,-1.0,0.0
126,134,False,7.0,6.0,-1.0,0.0
126,135,False,7.0,7.0,0.0,0.0
126,136,False,7.0,7.0,0.0,0.0
126,137,False,7.0,6.0,-1.0,0.0
126,141,False,7.0,7.0,0.0,0.0
126,142,False,7.0,7.0,0.0,0.0
126,146,False,7.0,8.0,1.0,0.0
126,148,False,7.0,7.0,0.0,0.0
126,149,False,7.0,6.0,-1.0,0.0
126,56,False,7.0,3.0,-4.0,0.0
126,72,False,7.0,2.0,-5.0,0.0
126,88,False,7.0,2.0,-5.0,0.0
126,94,False,7.0,3.0,-4.0,0.0
126,151,False,7.0,11.0,4.0,0.0
126,169,False,7.0,10.0,3.0,0.0
126,170,False,7.0,9.0,2.0,0.0
127,126,False,6.0,7.0,1.0,0.0
127,128,False,6.0,7.0,1.0,0.0
127,100,False,6.0,6.0,0.0,0.0
127,101,False,6.0,6.0,0.0,0.0
127,102,False,6.0,6.0,0.0,0.0
127,104,False,6.0,7.0,1.0,0.0
127,106,False,6.0,7.0,1.0,0.0
127,108,False,6.0,7.0,1.0,0.0
127,110,False,6.0,7.0,1.0,0.0
127,111,False,6.0,6.0,0.0,0.0
127,112,False,6.0,7.0,1.0,0.0
127,115,False,6.0,8.0,2.0,0.0
127,116,False,6.0,4.0,-2.0,0.0
127,117,False,6.0,6.0,0.0,0.0
127,121,False,6.0,6.0,0.0,0.0
127,130,False,6.0,8.0,2.0,0.0
127,131,False,6.0,7.0,1.0,0.0
127,133,False,6.0,6.0,0.0,0.0
127,134,False,6.0,6.0,0.0,0.0
127,137,False,6.0,6.0,0.0,0.0
127,141,False,6.0,7.0,1.0,0.0
127,146,False,6.0,8.0,2.0,0.0
127,148,False,6.0,7.0,1.0,0.0
127,149,False,6.0,6.0,0.0,0.0
127,66,False,6.0,2.0,-4.0,0.0
127,70,False,6.0,2.0,-4.0,0.0
127,81,False,6.0,3.0,-3.0,0.0
127,85,False,6.0,1.0,-5.0,0.0
127,88,False,6.0,2.0,-4.0,0.0
127,152,False,6.0,10.0,4.0,0.0
127,171,False,6.0,11.0,5.0,0.0
127,176,False,6.0,9.0,3.0,0.0
127,184,True,6.0,11.0,5.0,1.0
127,191,False,6.0,11.0,5.0,0.0
127,192,True,6.0,11.0,5.0,1.0
128,127,False,7.0,6.0,-1.0,0.0
128,129,False,7.0,7.0,0.0,0.0
128,100,False,7.0,6.0,-1.0,0.0
128,103,False,7.0,7.0,0.0,0.0
128,104,False,7.0,7.0,0.0,0.0
128,109,False,7.0,8.0,1.0,0.0
128,111,False,7.0,6.0,-1.0,0.0
128,112,False,7.0,7.0,0.0,0.0
128,113,False,7.0,7.0,0.0,0.0
128,115,False,7.0,8.0,1.0,0.0
128,116,False,7.0,4.0,-3.0,0.0
128,117,False,7.0,6.0,-1.0,0.0
128,118,False,7.0,6.0,-1.0,0.0
128,121,False,7.0,6.0,-1.0,0.0
128,130,False,7.0,8.0,1.0,0.0
128,131,False,7.0,7.0,0.0,0.0
128,132,False,7.0,7.0,0.0,0.0
128,134,False,7.0,6.0,-1.0,0.0
128,135,False,7.0,7.0,0.0,0.0
128,136,False,7.0,7.0,0.0,0.0
128,139,False,7.0,7.0,0.0,0.0
128,142,False,7.0,7.0,0.0,0.0
128,148,False,7.0,7.0,0.0,0.0
128,149,False,7.0,6.0,-1.0,0.0
128,95,False,7.0,1.0,-6.0,0.0
129,128,False,7.0,7.0,0.0,0.0
129,130,False,7.0,8.0,1.0,0.0
129,101,False,7.0,6.0,-1.0,0.0
129,104,False,7.0,7.0,0.0,0.0
129,105,False,7.0,8.0,1.0,0.0
129,108,False,7.0,7.0,0.0,0.0
129,113,False,7.0,7.0,0.0,0.0
129,114,False,7.0,6.0,-1.0,0.0
129,120,False,7.0,8.0,1.0,0.0
129,121,False,7.0,6.0,-1.0,0.0
129,122,False,7.0,6.0,-1.0,0.0
129,125,False,7.0,7.0,0.0,0.0
129,131,False,7.0,7.0,0.0,0.0
129,134,False,7.0,6.0,-1.0,0.0
129,135,False,7.0,7.0,0.0,0.0
129,137,False,7.0,6.0,-1.0,0.0
129,138,False,7.0,6.0,-1.0,0.0
129,139,False,7.0,7.0,0.0,0.0
129,141,False,7.0,7.0,0.0,0.0
129,144,False,7.0,7.0,0.0,0.0
129,145,False,7.0,7.0,0.0,0.0
129,147,False,7.0,6.0,-1.0,0.0
129,57,False,7.0,2.0,-5.0,0.0
129,83,False,7.0,2.0,-5.0,0.0
129,87,False,7.0,4.0,-3.0,0.0
129,161,False,7.0,10.0,3.0,0.0
129,171,False,7.0,11.0,4.0,0.0
129,177,False,7.0,10.0,3.0,0.0
129,188,False,7.0,11.0,4.0,0.0
130,129,False,8.0,7.0,-1.0,0.0
130,131,False,8.0,7.0,-1.0,0.0
130,100,False,8.0,6.0,-2.0,0.0
130,101,False,8.0,6.0,-2.0,0.0
130,105,False,8.0,8.0,0.0,0.0
130,109,False,8.0,8.0,0.0,0.0
130,111,False,8.0,6.0,-2.0,0.0
130,112,False,8.0,7.0,-1.0,0.0
130,113,False,8.0,7.0,-1.0,0.0
130,115,False,8.0,8.0,0.0,0.0
130,117,False,8.0,6.0,-2.0,0.0
130,118,False,8.0,6.0,-2.0,0.0
130,121,False,8.0,6.0,-2.0,0.0
130,127,False,8.0,6.0,-2.0,0.0
130,128,False,8.0,7.0,-1.0,0.0
130,134,False,8.0,6.0,-2.0,0.0
130,138,False,8.0,6.0,-2.0,0.0
130,139,False,8.0,7.0,-1.0,0.0
130,140,False,8.0,6.0,-2.0,0.0
130,141,False,8.0,7.0,-1.0,0.0
130,146,False,8.0,8.0,0.0,0.0
130,147,False,8.0,6.0,-2.0,0.0
130,162,False,8.0,10.0,2.0,0.0
130,199,False,8.0,11.0,3.0,0.0
131,130,False,7.0,8.0,1.0,0.0
131,132,False,7.0,7.0,0.0,0.0
131,100,False,7.0,6.0,-1.0,0.0
131,102,False,7.0,6.0,-1.0,0.0
131,103,False,7.0,7.0,0.0,0.0
131,104,False,7.0,7.0,0.0,0.0
131,109,False,7.0,8.0,1.0,0.0
131,115,False,7.0,8.0,1.0,0.0
131,117,False,7.0,6.0,-1.0,0.0
131,118,False,7.0,6.0,-1.0,0.0
131,119,False,7.0,6.0,-1.0,0.0
131,121,False,7.0,6.0,-1.0,0.0
131,127,False,7.0,6.0,-1.0,0.0
131,128,False,7.0,7.0,0.0,0.0
131,129,False,7.0,7.0,0.0,0.0
131,133,False,7.0,6.0,-1.0,0.0
131,135,False,7.0,7.0,0.0,0.0
131,137,False,7.0,6.0,-1.0,0.0
131,141,False,7.0,7.0,0.0,0.0
131,142,False,7.0,7.0,0.0,0.0
131,144,False,7.0,7.0,0.0,0.0
131,145,False,7.0,7.0,0.0,0.0
131,146,False,7.0,8.0,1.0,0.0
131,149,False,7.0,6.0,-1.0,0.0
131,67,False,7.0,2.0,-5.0,0.0
131,90,False,7.0,3.0,-4.0,0.0
131,92,False,7.0,3.0,-4.0,0.0
131,93,False,7.0,3.0,-4.0,0.0
131,157,False,7.0,10.0,3.0,0.0
131,163,False,7.0,12.0,5.0,0.0
131,165,False,7.0,10.0,3.0,0.0
131,173,False,7.0,11.0,4.0,0.0
131,191,False,7.0,11.0,4.0,0.0
132,131,False,7.0,7.0,0.0,0.0
132,133,False,7.0,6.0,-1.0,0.0
132,104,False,7.0,7.0,0.0,0.0
132,105,False,7.0,8.0,1.0,0.0
132,108,False,7.0,7.0,0.0,0.0
132,111,False,7.0,6.0,-1.0,0.0
132,115,False,7.0,8.0,1.0,0.0
132,118,False,7.0,6.0,-1.0,0.0
132,121,False,7.0,6.0,-1.0,0.0
132,122,False,7.0,6.0,-1.0,0.0
132,123,False,7.0,6.0,-1.0,0.0
132,126,False,7.0,7.0,0.0,0.0
132,128,False,7.0,7.0,0.0,0.0
132,134,False,7.0,6.0,-1.0,0.0
132,136,False,7.0,7.0,0.0,0.0
132,139,False,7.0,7.0,0.0,0.0
132,140,False,7.0,6.0,-1.0,0.0
132,141,False,7.0,7.0,0.0,0.0
132,145,False,7.0,7.0,0.0,0.0
132,92,False,7.0,3.0,-4.0,0.0
132,150,False,7.0,10.0,3.0,0.0
132,154,False,7.0,11.0,4.0,0.0
132,159,False,7.0,10.0,3.0,0.0
132,171,False,7.0,11.0,4.0,0.0
133,132,False,6.0,7.0,1.0,0.0
133,134,False,6.0,6.0,0.0,0.0
133,108,False,6.0,7.0,1.0,0.0
133,109,False,6.0,8.0,2.0,0.0
